year,areakm,municipality,geocode_ibge,state
2010,0.10514128157764463,Rorainópolis,1400472,Roraima
2011,0.1481134934734003,Rorainópolis,1400472,Roraima
2012,0.1481134934734003,Rorainópolis,1400472,Roraima
2013,0.1481134934734003,Rorainópolis,1400472,Roraima
2014,0.06884262734620226,Rorainópolis,1400472,Roraima
2015,0.43159724292481716,Rorainópolis,1400472,Roraima
2016,0.43159724292481716,Rorainópolis,1400472,Roraima
2017,0.5677785531892718,Rorainópolis,1400472,Roraima
2018,0.5677785531892718,Rorainópolis,1400472,Roraima
2019,0.6773020612584161,Rorainópolis,1400472,Roraima
2020,0.5670901701908027,Rorainópolis,1400472,Roraima
2021,1.556489084247446,Rorainópolis,1400472,Roraima
2022,0.2856829316082469,Rorainópolis,1400472,Roraima
2023,0.07233311286818092,Rorainópolis,1400472,Roraima
2000,0,São João da Baliza,1400506,Roraima
2001,0,São João da Baliza,1400506,Roraima
2002,0,São João da Baliza,1400506,Roraima
2003,0,São João da Baliza,1400506,Roraima
2004,0,São João da Baliza,1400506,Roraima
2005,0,São João da Baliza,1400506,Roraima
2006,0,São João da Baliza,1400506,Roraima
2007,0,São João da Baliza,1400506,Roraima
2008,0,São João da Baliza,1400506,Roraima
2009,0,São João da Baliza,1400506,Roraima
2010,0,São João da Baliza,1400506,Roraima
2011,0,São João da Baliza,1400506,Roraima
2012,0,São João da Baliza,1400506,Roraima
2013,0,São João da Baliza,1400506,Roraima
2014,0,São João da Baliza,1400506,Roraima
2015,0,São João da Baliza,1400506,Roraima
2016,0,São João da Baliza,1400506,Roraima
2017,0,São João da Baliza,1400506,Roraima
2018,0,São João da Baliza,1400506,Roraima
2019,0,São João da Baliza,1400506,Roraima
2020,0,São João da Baliza,1400506,Roraima
2021,0,São João da Baliza,1400506,Roraima
2022,0,São João da Baliza,1400506,Roraima
2023,0,São João da Baliza,1400506,Roraima
2000,0,São Luiz,1400605,Roraima
2001,0,São Luiz,1400605,Roraima
2002,0,São Luiz,1400605,Roraima
2003,0,São Luiz,1400605,Roraima
2004,0,São Luiz,1400605,Roraima
2005,0,São Luiz,1400605,Roraima
2006,0,São Luiz,1400605,Roraima
2007,0,São Luiz,1400605,Roraima
2008,0,São Luiz,1400605,Roraima
2009,0,São Luiz,1400605,Roraima
2010,0,São Luiz,1400605,Roraima
2011,0,São Luiz,1400605,Roraima
2012,0,São Luiz,1400605,Roraima
2013,0,São Luiz,1400605,Roraima
2014,0,São Luiz,1400605,Roraima
2015,0,São Luiz,1400605,Roraima
2016,0,São Luiz,1400605,Roraima
2017,0,São Luiz,1400605,Roraima
2018,0,São Luiz,1400605,Roraima
2019,0,São Luiz,1400605,Roraima
2020,0,São Luiz,1400605,Roraima
2021,0,São Luiz,1400605,Roraima
2022,0,São Luiz,1400605,Roraima
2023,0,São Luiz,1400605,Roraima
2000,0.39042172929243374,Uiramutã,1400704,Roraima
2001,0.05446845076710742,Uiramutã,1400704,Roraima
2002,0.05446845076710742,Uiramutã,1400704,Roraima
2003,0.018404790682777783,Uiramutã,1400704,Roraima
2004,0.018404790682777783,Uiramutã,1400704,Roraima
2005,0,Uiramutã,1400704,Roraima
2006,0,Uiramutã,1400704,Roraima
2007,0.16389595339170615,Uiramutã,1400704,Roraima
2008,0.16389595339170615,Uiramutã,1400704,Roraima
2009,0.34287773876867617,Uiramutã,1400704,Roraima
2010,0.34287773876867617,Uiramutã,1400704,Roraima
2011,0.16417282465189398,Uiramutã,1400704,Roraima
2012,0.16417282465189398,Uiramutã,1400704,Roraima
2013,0.16417282465189398,Uiramutã,1400704,Roraima
2014,0.06481949734031596,Uiramutã,1400704,Roraima
2015,0.283220444874275,Uiramutã,1400704,Roraima
2016,0.283220444874275,Uiramutã,1400704,Roraima
2017,1.5465846041875184,Uiramutã,1400704,Roraima
2018,1.5465846041875184,Uiramutã,1400704,Roraima
2019,0,Uiramutã,1400704,Roraima
2020,0.6192780913256903,Uiramutã,1400704,Roraima
2021,0.24579856219317547,Uiramutã,1400704,Roraima
2022,0.187653101327384,Uiramutã,1400704,Roraima
2023,1.861066911721397,Uiramutã,1400704,Roraima
2000,2.305796542805139,Ananás,1701002,Tocantins
2001,0.09897799879049884,Ananás,1701002,Tocantins
2002,0.09897799879049884,Ananás,1701002,Tocantins
2003,0.543262964237696,Ananás,1701002,Tocantins
2004,0.543262964237696,Ananás,1701002,Tocantins
2005,0.11787707034513692,Ananás,1701002,Tocantins
2006,0.11787707034513692,Ananás,1701002,Tocantins
2007,0.07980840299056886,Ananás,1701002,Tocantins
2008,0.07980840299056886,Ananás,1701002,Tocantins
2009,0.19758502549535473,Ananás,1701002,Tocantins
2010,0.19758502549535473,Ananás,1701002,Tocantins
2011,0.11452430912087763,Ananás,1701002,Tocantins
2012,0.11452430912087763,Ananás,1701002,Tocantins
2013,0.11452430912087763,Ananás,1701002,Tocantins
2014,0.17398216197972566,Ananás,1701002,Tocantins
2015,0.11298653797982894,Ananás,1701002,Tocantins
2016,0.11298653797982894,Ananás,1701002,Tocantins
2017,0.06937722083211541,Ananás,1701002,Tocantins
2018,0.06937722083211541,Ananás,1701002,Tocantins
2019,0.11502150487197163,Ananás,1701002,Tocantins
2020,0.004559317483097777,Ananás,1701002,Tocantins
2021,0.17382271708235608,Ananás,1701002,Tocantins
2022,0.31694343416443976,Ananás,1701002,Tocantins
2023,0.023956907422527093,Ananás,1701002,Tocantins
2000,2.6917403879215898,Angico,1701051,Tocantins
2001,0.008260695401524852,Angico,1701051,Tocantins
2002,0.008260695401524852,Angico,1701051,Tocantins
2003,0.015134747578304715,Angico,1701051,Tocantins
2004,0.015134747578304715,Angico,1701051,Tocantins
2005,0.18121709411420833,Angico,1701051,Tocantins
2006,0.18121709411420833,Angico,1701051,Tocantins
2007,0,Angico,1701051,Tocantins
2008,0,Angico,1701051,Tocantins
2009,0,Angico,1701051,Tocantins
2010,0,Angico,1701051,Tocantins
2011,0,Angico,1701051,Tocantins
2012,0,Angico,1701051,Tocantins
2013,0,Angico,1701051,Tocantins
2014,0,Angico,1701051,Tocantins
2015,0,Angico,1701051,Tocantins
2016,0,Angico,1701051,Tocantins
2017,0.058777790938132374,Angico,1701051,Tocantins
2018,0.058777790938132374,Angico,1701051,Tocantins
2019,0.017727721711604857,Angico,1701051,Tocantins
2020,0,Angico,1701051,Tocantins
2021,0,Angico,1701051,Tocantins
2022,0,Angico,1701051,Tocantins
2023,0,Angico,1701051,Tocantins
2000,2.419976083105109,Aragominas,1701309,Tocantins
2001,0.46631508450383585,Aragominas,1701309,Tocantins
2002,0.46631508450383585,Aragominas,1701309,Tocantins
2003,1.0401034606077695,Aragominas,1701309,Tocantins
2004,1.0401034606077695,Aragominas,1701309,Tocantins
2005,0.5438817037998402,Aragominas,1701309,Tocantins
2006,0.5438817037998402,Aragominas,1701309,Tocantins
2007,0.14764909098648504,Aragominas,1701309,Tocantins
2008,0.14764909098648504,Aragominas,1701309,Tocantins
2009,0.5486711535893174,Aragominas,1701309,Tocantins
2010,0.5486711535893174,Aragominas,1701309,Tocantins
2011,0.14928688273156987,Aragominas,1701309,Tocantins
2012,0.14928688273156987,Aragominas,1701309,Tocantins
2013,0.14928688273156987,Aragominas,1701309,Tocantins
2014,0.4679605074157519,Aragominas,1701309,Tocantins
2015,0.048904607495786644,Aragominas,1701309,Tocantins
2016,0.048904607495786644,Aragominas,1701309,Tocantins
2017,0.4726460440833761,Aragominas,1701309,Tocantins
2018,0.4726460440833761,Aragominas,1701309,Tocantins
2019,0.14202362487382977,Aragominas,1701309,Tocantins
2020,0.33148972648234665,Aragominas,1701309,Tocantins
2021,0.2595561303281788,Aragominas,1701309,Tocantins
2022,0,Aragominas,1701309,Tocantins
2023,0.1324294923950327,Aragominas,1701309,Tocantins
2000,0.19244953892904074,Araguanã,1702158,Tocantins
2001,0,Araguanã,1702158,Tocantins
2002,0,Araguanã,1702158,Tocantins
2003,0.0006695356889233831,Araguanã,1702158,Tocantins
2004,0.0006695356889233831,Araguanã,1702158,Tocantins
2005,0,Araguanã,1702158,Tocantins
2006,0,Araguanã,1702158,Tocantins
2007,0,Araguanã,1702158,Tocantins
2008,0,Araguanã,1702158,Tocantins
2009,0,Araguanã,1702158,Tocantins
2010,0,Araguanã,1702158,Tocantins
2011,0,Araguanã,1702158,Tocantins
2012,0,Araguanã,1702158,Tocantins
2013,0,Araguanã,1702158,Tocantins
2014,0,Araguanã,1702158,Tocantins
2015,0,Araguanã,1702158,Tocantins
2016,0,Araguanã,1702158,Tocantins
2017,0.005083911654061179,Araguanã,1702158,Tocantins
2018,0.005083911654061179,Araguanã,1702158,Tocantins
2019,0,Araguanã,1702158,Tocantins
2020,0,Araguanã,1702158,Tocantins
2021,0,Araguanã,1702158,Tocantins
2022,0,Araguanã,1702158,Tocantins
2023,0,Araguanã,1702158,Tocantins
2000,7.8847109213892885,Araguatins,1702208,Tocantins
2001,1.0679360086641052,Araguatins,1702208,Tocantins
2002,1.0679360086641052,Araguatins,1702208,Tocantins
2003,0.7978578267732984,Araguatins,1702208,Tocantins
2004,0.7978578267732984,Araguatins,1702208,Tocantins
2005,0.11384768356160296,Araguatins,1702208,Tocantins
2006,0.11384768356160296,Araguatins,1702208,Tocantins
2007,0.10553588262895384,Araguatins,1702208,Tocantins
2008,0.10553588262895384,Araguatins,1702208,Tocantins
2009,0.4894797723755927,Araguatins,1702208,Tocantins
2010,0.4894797723755927,Araguatins,1702208,Tocantins
2011,0.032034699790965016,Araguatins,1702208,Tocantins
2012,0.032034699790965016,Araguatins,1702208,Tocantins
2013,0.032034699790965016,Araguatins,1702208,Tocantins
2014,0.013490689391991124,Araguatins,1702208,Tocantins
2015,0.3533232084666468,Araguatins,1702208,Tocantins
2016,0.3533232084666468,Araguatins,1702208,Tocantins
2017,0.07626684753789228,Araguatins,1702208,Tocantins
2018,0.07626684753789228,Araguatins,1702208,Tocantins
2019,0.24647342548198078,Araguatins,1702208,Tocantins
2020,0.040614689677358005,Araguatins,1702208,Tocantins
2021,0.1181747491894415,Araguatins,1702208,Tocantins
2022,0.12805411147178775,Araguatins,1702208,Tocantins
2023,0.4340043423614176,Araguatins,1702208,Tocantins
2000,22.903905637855313,Araguaína,1702109,Tocantins
2001,1.93314274227181,Araguaína,1702109,Tocantins
2002,1.93314274227181,Araguaína,1702109,Tocantins
2003,1.5600242071572612,Araguaína,1702109,Tocantins
2004,1.5600242071572612,Araguaína,1702109,Tocantins
2005,0.8653872905185764,Araguaína,1702109,Tocantins
2006,0.8653872905185764,Araguaína,1702109,Tocantins
2007,0.4994028830523874,Araguaína,1702109,Tocantins
2008,0.4994028830523874,Araguaína,1702109,Tocantins
2009,0.5789065667844535,Araguaína,1702109,Tocantins
2010,0.5789065667844535,Araguaína,1702109,Tocantins
2011,0.8924706463765798,Araguaína,1702109,Tocantins
2012,0.8924706463765798,Araguaína,1702109,Tocantins
2013,0.8924706463765798,Araguaína,1702109,Tocantins
2014,0.5398807648218151,Araguaína,1702109,Tocantins
2015,0.5981683954344936,Araguaína,1702109,Tocantins
2016,0.5981683954344936,Araguaína,1702109,Tocantins
2017,0.900958720972696,Araguaína,1702109,Tocantins
2018,0.900958720972696,Araguaína,1702109,Tocantins
2019,0.6308654312029732,Araguaína,1702109,Tocantins
2020,0.4179245835882209,Araguaína,1702109,Tocantins
2021,0.25101341218496653,Araguaína,1702109,Tocantins
2022,0.4588063515466457,Araguaína,1702109,Tocantins
2023,0.7426857561089718,Araguaína,1702109,Tocantins
2000,0,Arapoema,1702307,Tocantins
2001,0,Arapoema,1702307,Tocantins
2002,0,Arapoema,1702307,Tocantins
2003,0,Arapoema,1702307,Tocantins
2004,0,Arapoema,1702307,Tocantins
2005,0,Arapoema,1702307,Tocantins
2006,0,Arapoema,1702307,Tocantins
2007,0,Arapoema,1702307,Tocantins
2008,0,Arapoema,1702307,Tocantins
2009,0,Arapoema,1702307,Tocantins
2010,0,Arapoema,1702307,Tocantins
2011,0,Arapoema,1702307,Tocantins
2012,0,Arapoema,1702307,Tocantins
2013,0,Arapoema,1702307,Tocantins
2014,0,Arapoema,1702307,Tocantins
2015,0,Arapoema,1702307,Tocantins
2016,0,Arapoema,1702307,Tocantins
2017,0,Arapoema,1702307,Tocantins
2018,0,Arapoema,1702307,Tocantins
2019,0,Arapoema,1702307,Tocantins
2020,0,Arapoema,1702307,Tocantins
2021,0,Arapoema,1702307,Tocantins
2022,0,Arapoema,1702307,Tocantins
2023,0,Arapoema,1702307,Tocantins
2000,0,Augustinópolis,1702554,Tocantins
2001,0,Augustinópolis,1702554,Tocantins
2002,0,Augustinópolis,1702554,Tocantins
2003,0,Augustinópolis,1702554,Tocantins
2004,0,Augustinópolis,1702554,Tocantins
2005,0,Augustinópolis,1702554,Tocantins
2006,0,Augustinópolis,1702554,Tocantins
2007,0,Augustinópolis,1702554,Tocantins
2008,0,Augustinópolis,1702554,Tocantins
2009,0,Augustinópolis,1702554,Tocantins
2010,0,Augustinópolis,1702554,Tocantins
2011,0,Augustinópolis,1702554,Tocantins
2012,0,Augustinópolis,1702554,Tocantins
2013,0,Augustinópolis,1702554,Tocantins
2014,0,Augustinópolis,1702554,Tocantins
2015,0,Augustinópolis,1702554,Tocantins
2016,0,Augustinópolis,1702554,Tocantins
2017,0,Augustinópolis,1702554,Tocantins
2018,0,Augustinópolis,1702554,Tocantins
2019,0,Augustinópolis,1702554,Tocantins
2020,0,Augustinópolis,1702554,Tocantins
2021,0,Augustinópolis,1702554,Tocantins
2022,0,Augustinópolis,1702554,Tocantins
2023,0,Augustinópolis,1702554,Tocantins
2000,0,Bandeirantes do Tocantins,1703057,Tocantins
2001,0,Bandeirantes do Tocantins,1703057,Tocantins
2002,0,Bandeirantes do Tocantins,1703057,Tocantins
2003,0,Bandeirantes do Tocantins,1703057,Tocantins
2004,0,Bandeirantes do Tocantins,1703057,Tocantins
2005,0,Bandeirantes do Tocantins,1703057,Tocantins
2006,0,Bandeirantes do Tocantins,1703057,Tocantins
2007,0,Bandeirantes do Tocantins,1703057,Tocantins
2008,0,Bandeirantes do Tocantins,1703057,Tocantins
2009,0,Bandeirantes do Tocantins,1703057,Tocantins
2010,0,Bandeirantes do Tocantins,1703057,Tocantins
2011,0,Bandeirantes do Tocantins,1703057,Tocantins
2012,0,Bandeirantes do Tocantins,1703057,Tocantins
2013,0,Bandeirantes do Tocantins,1703057,Tocantins
2014,0,Bandeirantes do Tocantins,1703057,Tocantins
2015,0,Bandeirantes do Tocantins,1703057,Tocantins
2016,0,Bandeirantes do Tocantins,1703057,Tocantins
2017,0,Bandeirantes do Tocantins,1703057,Tocantins
2018,0,Bandeirantes do Tocantins,1703057,Tocantins
2019,0,Bandeirantes do Tocantins,1703057,Tocantins
2020,0,Bandeirantes do Tocantins,1703057,Tocantins
2021,0,Bandeirantes do Tocantins,1703057,Tocantins
2022,0,Bandeirantes do Tocantins,1703057,Tocantins
2023,0,Bandeirantes do Tocantins,1703057,Tocantins
2000,0,Bernardo Sayão,1703206,Tocantins
2001,0,Bernardo Sayão,1703206,Tocantins
2002,0,Bernardo Sayão,1703206,Tocantins
2003,0,Bernardo Sayão,1703206,Tocantins
2004,0,Bernardo Sayão,1703206,Tocantins
2005,0,Bernardo Sayão,1703206,Tocantins
2006,0,Bernardo Sayão,1703206,Tocantins
2007,0,Bernardo Sayão,1703206,Tocantins
2008,0,Bernardo Sayão,1703206,Tocantins
2009,0,Bernardo Sayão,1703206,Tocantins
2010,0,Bernardo Sayão,1703206,Tocantins
2011,0,Bernardo Sayão,1703206,Tocantins
2012,0,Bernardo Sayão,1703206,Tocantins
2013,0,Bernardo Sayão,1703206,Tocantins
2014,0,Bernardo Sayão,1703206,Tocantins
2015,0,Bernardo Sayão,1703206,Tocantins
2016,0,Bernardo Sayão,1703206,Tocantins
2017,0,Bernardo Sayão,1703206,Tocantins
2018,0,Bernardo Sayão,1703206,Tocantins
2019,0,Bernardo Sayão,1703206,Tocantins
2020,0,Bernardo Sayão,1703206,Tocantins
2021,0,Bernardo Sayão,1703206,Tocantins
2022,0,Bernardo Sayão,1703206,Tocantins
2023,0,Bernardo Sayão,1703206,Tocantins
2000,0,Brasilândia do Tocantins,1703602,Tocantins
2001,0,Brasilândia do Tocantins,1703602,Tocantins
2002,0,Brasilândia do Tocantins,1703602,Tocantins
2003,0,Brasilândia do Tocantins,1703602,Tocantins
2004,0,Brasilândia do Tocantins,1703602,Tocantins
2005,0,Brasilândia do Tocantins,1703602,Tocantins
2006,0,Brasilândia do Tocantins,1703602,Tocantins
2007,0,Brasilândia do Tocantins,1703602,Tocantins
2008,0,Brasilândia do Tocantins,1703602,Tocantins
2009,0,Brasilândia do Tocantins,1703602,Tocantins
2010,0,Brasilândia do Tocantins,1703602,Tocantins
2011,0,Brasilândia do Tocantins,1703602,Tocantins
2012,0,Brasilândia do Tocantins,1703602,Tocantins
2013,0,Brasilândia do Tocantins,1703602,Tocantins
2014,0,Brasilândia do Tocantins,1703602,Tocantins
2015,0,Brasilândia do Tocantins,1703602,Tocantins
2016,0,Brasilândia do Tocantins,1703602,Tocantins
2017,0,Brasilândia do Tocantins,1703602,Tocantins
2018,0,Brasilândia do Tocantins,1703602,Tocantins
2019,0,Brasilândia do Tocantins,1703602,Tocantins
2020,0,Brasilândia do Tocantins,1703602,Tocantins
2021,0,Brasilândia do Tocantins,1703602,Tocantins
2022,0,Brasilândia do Tocantins,1703602,Tocantins
2023,0,Brasilândia do Tocantins,1703602,Tocantins
2000,1.2490287885758484,Buriti do Tocantins,1703800,Tocantins
2001,1.3101489121547805,Buriti do Tocantins,1703800,Tocantins
2002,1.3101489121547805,Buriti do Tocantins,1703800,Tocantins
2003,0.24314038121545845,Buriti do Tocantins,1703800,Tocantins
2004,0.24314038121545845,Buriti do Tocantins,1703800,Tocantins
2005,0.13110443382728726,Buriti do Tocantins,1703800,Tocantins
2006,0.13110443382728726,Buriti do Tocantins,1703800,Tocantins
2007,0.07598524112225921,Buriti do Tocantins,1703800,Tocantins
2008,0.07598524112225921,Buriti do Tocantins,1703800,Tocantins
2009,0.20178255433485823,Buriti do Tocantins,1703800,Tocantins
2010,0.20178255433485823,Buriti do Tocantins,1703800,Tocantins
2011,0.3254160066694217,Buriti do Tocantins,1703800,Tocantins
2012,0.3254160066694217,Buriti do Tocantins,1703800,Tocantins
2013,0.3254160066694217,Buriti do Tocantins,1703800,Tocantins
2014,1.1711759749163586,Buriti do Tocantins,1703800,Tocantins
2015,1.7471354360478684,Buriti do Tocantins,1703800,Tocantins
2016,1.7471354360478684,Buriti do Tocantins,1703800,Tocantins
2017,0.37324402310219973,Buriti do Tocantins,1703800,Tocantins
2018,0.37324402310219973,Buriti do Tocantins,1703800,Tocantins
2019,0.03870135892134248,Buriti do Tocantins,1703800,Tocantins
2020,0.7689649088583858,Buriti do Tocantins,1703800,Tocantins
2021,0.4893360961981877,Buriti do Tocantins,1703800,Tocantins
2022,0.1386510362401676,Buriti do Tocantins,1703800,Tocantins
2023,0.7302681665250734,Buriti do Tocantins,1703800,Tocantins
2000,0,Carmolândia,1703883,Tocantins
2001,0,Carmolândia,1703883,Tocantins
2002,0,Carmolândia,1703883,Tocantins
2003,0,Carmolândia,1703883,Tocantins
2004,0,Carmolândia,1703883,Tocantins
2005,0,Carmolândia,1703883,Tocantins
2006,0,Carmolândia,1703883,Tocantins
2007,0,Carmolândia,1703883,Tocantins
2008,0,Carmolândia,1703883,Tocantins
2009,0,Carmolândia,1703883,Tocantins
2010,0,Carmolândia,1703883,Tocantins
2011,0,Carmolândia,1703883,Tocantins
2012,0,Carmolândia,1703883,Tocantins
2013,0,Carmolândia,1703883,Tocantins
2014,0,Carmolândia,1703883,Tocantins
2015,0,Carmolândia,1703883,Tocantins
2016,0,Carmolândia,1703883,Tocantins
2017,0,Carmolândia,1703883,Tocantins
2018,0,Carmolândia,1703883,Tocantins
2019,0,Carmolândia,1703883,Tocantins
2020,0,Carmolândia,1703883,Tocantins
2021,0,Carmolândia,1703883,Tocantins
2022,0,Carmolândia,1703883,Tocantins
2023,0,Carmolândia,1703883,Tocantins
2000,2.987043986398454,Carrasco Bonito,1703891,Tocantins
2001,2.3579049388070827,Carrasco Bonito,1703891,Tocantins
2002,2.3579049388070827,Carrasco Bonito,1703891,Tocantins
2003,1.9536618723454349,Carrasco Bonito,1703891,Tocantins
2004,1.9536618723454349,Carrasco Bonito,1703891,Tocantins
2005,3.9635681541710395,Carrasco Bonito,1703891,Tocantins
2006,3.9635681541710395,Carrasco Bonito,1703891,Tocantins
2007,1.073939624419093,Carrasco Bonito,1703891,Tocantins
2008,1.073939624419093,Carrasco Bonito,1703891,Tocantins
2009,1.8267744962749042,Carrasco Bonito,1703891,Tocantins
2010,1.8267744962749042,Carrasco Bonito,1703891,Tocantins
2011,1.2171095089160886,Carrasco Bonito,1703891,Tocantins
2012,1.2171095089160886,Carrasco Bonito,1703891,Tocantins
2013,1.2171095089160886,Carrasco Bonito,1703891,Tocantins
2014,0.5223097564222124,Carrasco Bonito,1703891,Tocantins
2015,3.685776445331234,Carrasco Bonito,1703891,Tocantins
2016,3.685776445331234,Carrasco Bonito,1703891,Tocantins
2017,1.1631309221746895,Carrasco Bonito,1703891,Tocantins
2018,1.1631309221746895,Carrasco Bonito,1703891,Tocantins
2019,1.4686374019128974,Carrasco Bonito,1703891,Tocantins
2020,0.769502328388277,Carrasco Bonito,1703891,Tocantins
2021,0.1003032451622027,Carrasco Bonito,1703891,Tocantins
2022,0.01589983577164449,Carrasco Bonito,1703891,Tocantins
